right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee_x,right_knee_y,right_knee_z,left_knee_x,left_knee_y,left_knee_z,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,label
-1.279701181,0.299806119,1.346560235,0.294762565,0.302393702,1.336897192,-0.999947227,2.27E-16,0.0102733875,0,0,0,-1.757440831,-2.629611933,-0.773060479,0.978735849,-2.691682411,-0.786106726,-1.247038069,1.003172092,-1.446228114,0.116091669,0.970819043,-1.417001451,5
-1.272586073,0.308354469,1.326180345,0.295498956,0.296428784,1.317317849,-0.999933599,1.75E-16,0.0115238133,0,0,0,-1.768569221,-2.674785112,-0.762126645,1.001885832,-2.705597395,-0.776768033,-1.246143762,0.99033502,-1.430583826,0.119276265,0.94200797,-1.401099356,5
-1.260900324,0.305763641,1.308268367,0.293687721,0.291738928,1.302702462,-0.999889812,-8.94E-17,0.0148446572,0,0,0,-1.770258236,-2.680446024,-0.744213076,1.020461795,-2.709369212,-0.762162581,-1.243007314,0.992882326,-1.401430212,0.1191532,0.957205641,-1.372502583,5
-1.259445454,0.319704787,1.290840976,0.288495273,0.297545809,1.287803159,-0.999861587,8.29E-17,0.0166375283,0,0,0,-1.748493961,-2.720109446,-0.735867835,1.071149158,-2.749974258,-0.756121762,-1.258002599,1.025571251,-1.384969742,0.10688353,0.973154696,-1.358631805,5
-1.254192082,0.336030007,1.278228967,0.287383203,0.302897051,1.272597988,-0.999865921,7.17E-17,0.0163749644,0,0,0,-1.766475831,-2.688574706,-0.723375306,1.086465061,-2.709820069,-0.748362968,-1.262958396,1.028837258,-1.364925815,0.10726362,0.97189727,-1.340996606,5
-1.25158371,0.327242612,1.262567191,0.286275232,0.299832652,1.265191671,-0.999802642,-1.02E-16,0.0198665001,0,0,0,-1.769545746,-2.666090802,-0.710996328,1.096722546,-2.711455961,-0.740830955,-1.266416452,1.062766467,-1.34259724,0.107893822,0.976530924,-1.320308047,5
-1.244410257,0.320921668,1.249484852,0.285318064,0.296056127,1.250702913,-0.999753528,5.43E-16,0.0222009959,0,0,0,-1.766872879,-2.634935218,-0.702283834,1.102650546,-2.683361574,-0.734312622,-1.267311268,1.117182453,-1.313812972,0.10533771,1.055102723,-1.292818283,5
-1.248300418,0.332026019,1.236354365,0.282369003,0.302235914,1.2348194,-0.999792612,2.35E-16,0.0203649838,0,0,0,-1.746425494,-2.636789958,-0.705150423,1.142570728,-2.672254251,-0.733768545,-1.290467683,1.305813559,-1.300278747,0.0856333196,1.243291943,-1.279942154,5
-1.25202826,0.316653147,1.232576107,0.280318335,0.286618726,1.230701956,-0.999749726,2.19E-16,0.022371519,0,0,0,-1.718186581,-2.627568166,-0.694813757,1.19490912,-2.63569576,-0.720253001,-1.322674499,1.472382406,-1.276327032,0.0607144256,1.43853321,-1.255703981,5
-1.26038387,0.341160151,1.222672225,0.276899053,0.307485539,1.223645973,-0.999900883,-3.21E-17,0.0140792178,0,0,0,-1.730294548,-2.55838236,-0.691957691,1.225531682,-2.617664387,-0.724013584,-1.334590443,1.46157524,-1.263834094,0.05754063,1.424663985,-1.243530934,5
-1.267329468,0.335414784,1.220922861,0.276768331,0.305132384,1.22418911,-0.999864593,-8.26E-17,0.0164558538,0,0,0,-1.744035868,-2.524676054,-0.681737353,1.237953449,-2.612722522,-0.719446923,-1.349722675,1.552428944,-1.242334644,0.0480890081,1.502276229,-1.222896036,5
-1.270514609,0.326835046,1.213717618,0.275247702,0.299488122,1.222296962,-0.999894,1.36E-16,0.0145598306,0,0,0,-1.736373414,-2.535568035,-0.672150396,1.265650972,-2.612465393,-0.718567448,-1.351156071,1.463940892,-1.227164738,0.0443590447,1.458523563,-1.207451105,5
-1.271618757,0.327237361,1.21610218,0.273814466,0.31362412,1.225389326,-0.999925379,-4.93E-17,0.0122162234,0,0,0,-1.743013758,-2.60275651,-0.655344321,1.275873466,-2.611298509,-0.703440057,-1.328213506,1.240399269,-1.206173523,0.0598420718,1.320547716,-1.186498853,5
-1.274473004,0.325304063,1.21279384,0.271197276,0.32296611,1.221935702,-0.999868994,1.08E-16,0.0161862707,0,0,0,-1.7368547,-2.681031611,-0.638121978,1.303049182,-2.693489049,-0.683730003,-1.32273443,1.154791841,-1.18423567,0.0675442182,1.211457498,-1.164571276,5
-1.278729548,0.343350714,1.207622617,0.265840685,0.350599045,1.216665328,-0.999912869,1.93E-16,0.0132005363,0,0,0,-1.755516572,-2.689602928,-0.624167186,1.328342925,-2.664026987,-0.667509137,-1.326115469,1.143126764,-1.164688933,0.0708589438,1.181229768,-1.145217364,5
-1.285922448,0.35603964,1.20478778,0.259043184,0.367567031,1.212079366,-0.999917528,-1.08E-16,0.0128428081,0,0,0,-1.747462822,-2.69352484,-0.605183912,1.363599567,-2.625665355,-0.659291406,-1.338398688,1.133642421,-1.143694704,0.0582232191,1.233800952,-1.124677422,5
-1.289004122,0.365903175,1.196130324,0.254607118,0.384435589,1.20126668,-0.999945235,2.00E-16,0.0104655342,0,0,0,-1.758725078,-2.638938641,-0.600247286,1.382701945,-2.55859944,-0.652194214,-1.35907333,1.240295779,-1.13324275,0.0433215435,1.365746366,-1.113370164,5
-1.287343619,0.361150731,1.196000129,0.253818345,0.382125359,1.196435993,-0.99988598,2.70E-16,0.015100567,0,0,0,-1.77097856,-2.637193839,-0.582005017,1.387844638,-2.491347278,-0.635253075,-1.365708865,1.241862321,-1.111743079,0.0433663389,1.419170008,-1.090707333,5
-1.282782888,0.362982428,1.197189243,0.254259513,0.385894771,1.198122749,-0.999807021,2.24E-16,0.0196448513,0,0,0,-1.794022869,-2.628641374,-0.5682123,1.366410703,-2.409020837,-0.618999069,-1.368981987,1.290130939,-1.092046305,0.0482968885,1.50363748,-1.071344731,5
-1.280350137,0.36216574,1.199591236,0.251778713,0.38575743,1.20167811,-0.999771984,6.63E-17,0.0213536759,0,0,0,-1.812892475,-2.544907642,-0.554341426,1.367621636,-2.331142314,-0.605641187,-1.388071943,1.434397039,-1.071480184,0.0352243492,1.673905307,-1.050770786,5
-1.275342967,0.317099806,1.191607997,0.252828289,0.374985849,1.194966277,-0.999704607,8.21E-17,0.0243043034,0,0,0,-1.838481653,-2.454804929,-0.545840628,1.36812336,-2.229484286,-0.599480428,-1.418310481,1.695327768,-1.062910405,0.0134986334,1.956153975,-1.041511807,5
-1.275014009,0.308574919,1.184426987,0.253272206,0.365313385,1.191924705,-0.999705018,7.70E-16,0.0242873964,0,0,0,-1.85460815,-2.420861786,-0.538125445,1.375466744,-2.190917162,-0.596051482,-1.422913629,1.715142491,-1.054126316,0.0178810122,1.978998941,-1.02948281,5
-1.274819018,0.308981485,1.189148884,0.253376208,0.358994699,1.197839101,-0.999829854,9.89E-17,0.0184462463,0,0,0,-1.869659773,-2.417453573,-0.523556107,1.384373658,-2.175765245,-0.587587519,-1.429133684,1.717908132,-1.037250586,0.0248765067,1.997681288,-1.011323599,6
-1.263595257,0.256359554,1.202598333,0.259560516,0.313519792,1.207797573,-0.999800091,1.37E-16,0.019994462,0,0,0,-1.890229632,-2.426858053,-0.503603675,1.391964167,-2.227081609,-0.571351101,-1.431882872,1.662280798,-1.014340534,0.0486228547,1.935781103,-0.985811485,6
-1.257914848,0.235104553,1.203749251,0.262137086,0.29488451,1.211198193,-0.999735514,-8.51E-17,0.0229978522,0,0,0,-1.88874815,-2.611438331,-0.495921246,1.404992418,-2.35699385,-0.566456091,-1.427770193,1.649927006,-1.002006949,0.0661606657,1.895371216,-0.973261685,6
-1.245980677,0.142219288,1.201525745,0.272999956,0.199263422,1.2157738,-0.999697128,-5.08E-18,0.0246099962,0,0,0,-1.921431863,-2.607377107,-0.49043605,1.402460885,-2.326336107,-0.567873104,-1.428800003,1.683055607,-0.988621312,0.0752900279,1.921445806,-0.960152737,6
-1.234720819,0.0648061095,1.200361571,0.282240952,0.138634051,1.21611347,-0.999779313,7.65E-16,0.0210077539,0,0,0,-1.97022002,-2.572154753,-0.493042807,1.376194127,-2.257025056,-0.567092275,-1.413984155,1.750192168,-0.980534584,0.100772059,1.979342951,-0.948895154,6
-1.232538942,0.0394667287,1.211878913,0.28704113,0.106882181,1.226172819,-0.999752289,2.29E-16,0.0222566822,0,0,0,-2.017252487,-2.614923808,-0.48256176,1.377309966,-2.348199191,-0.553361648,-1.391984005,1.617226674,-0.963322495,0.136392433,1.833924957,-0.929905584,6
-1.231920544,0.0557309331,1.220158231,0.290102883,0.092254541,1.233793448,-0.999772893,-1.06E-16,0.0213110755,0,0,0,-2.049895854,-2.717298946,-0.467578611,1.362837183,-2.377336522,-0.543478318,-1.357240273,1.241830903,-0.944599417,0.178615208,1.52372101,-0.914580009,6
-1.227246126,0.0380512815,1.232728544,0.294451072,0.0654029542,1.23659605,-0.999809299,1.97E-16,0.01952857,0,0,0,-2.085396425,-2.760613575,-0.450374965,1.356897281,-2.45734542,-0.525815872,-1.345845728,1.210625303,-0.916744803,0.198106016,1.472893075,-0.895449384,6
-1.228483741,0.00156633667,1.24194715,0.296457754,0.0232285685,1.246841313,-0.999771605,-1.00E-17,0.0213714067,0,0,0,-2.139051354,-2.721628817,-0.447558273,1.340714991,-2.493787147,-0.51700907,-1.344131899,1.317477287,-0.904194081,0.213635369,1.52731857,-0.884304499,6
-1.231942538,-0.0245612331,1.25033955,0.298329549,-0.00965563475,1.255756823,-0.999761915,1.56E-16,0.0218200036,0,0,0,-2.157295986,-2.715324741,-0.445618305,1.35606734,-2.649586337,-0.507212619,-1.347302395,1.293739929,-0.891410643,0.214982404,1.499950164,-0.871246886,6
-1.232148264,-0.0418572893,1.251664733,0.296920568,-0.00594041466,1.257261914,-0.999685135,1.55E-16,0.0250924524,0,0,0,-2.15955887,-2.76835558,-0.44219225,1.365928836,-2.798462475,-0.496941065,-1.344952101,1.207299171,-0.883150134,0.216987028,1.43939503,-0.858881855,6
-1.234789326,-0.0231968741,1.263339496,0.29819447,0.00296073292,1.266760144,-0.999494005,1.44E-16,0.0318077709,0,0,0,-2.166391417,-2.792076063,-0.432862605,1.379396928,-2.760750496,-0.480964237,-1.348754946,1.207949992,-0.867717007,0.220594901,1.454397527,-0.843041426,6
-1.238020792,-0.0219533153,1.262011942,0.301561018,0.00512178376,1.262551901,-0.999362377,3.60E-16,0.0357049011,0,0,0,-2.193119279,-2.82159865,-0.423024359,1.363885937,-2.709235807,-0.471368979,-1.333691458,1.173327249,-0.861752599,0.237637763,1.460184906,-0.835374109,6
-1.23444917,-0.0401542172,1.268373319,0.307487931,-0.0289528157,1.267119938,-0.999388162,1.33E-16,0.0349757425,0,0,0,-2.195600514,-2.906590445,-0.40282013,1.386372768,-3.016887485,-0.452870969,-1.321314155,0.929536704,-0.861268122,0.247413641,1.247252203,-0.818374405,6
-1.229215444,-0.134100088,1.274049151,0.307066652,-0.128867025,1.274066629,-0.999319833,6.48E-16,0.0368764293,0,0,0,-2.202003272,-2.914097394,-0.381586447,1.395048422,-3.111984705,-0.432612902,-1.318048067,0.93600526,-0.846630077,0.242580907,1.182445627,-0.798574386,6
-1.225181695,-0.123287229,1.273841046,0.304127686,-0.120254493,1.270998994,-0.9993092,1.24E-16,0.0371634528,0,0,0,-2.207126378,-2.896198424,-0.372424495,1.401888385,-3.062491739,-0.421619932,-1.313755371,0.976136457,-0.837001547,0.246344579,1.207555388,-0.788155265,6
-1.220234263,-0.135488404,1.269109168,0.302288431,-0.13550155,1.268403756,-0.999363637,2.14E-16,0.0356696221,0,0,0,-2.210086832,-2.855274976,-0.357516369,1.407426653,-2.993108193,-0.402603665,-1.308662409,0.963881649,-0.817037004,0.245203822,1.242322867,-0.768459193,6
-1.218474007,-0.153675139,1.256763957,0.2998008,-0.133002812,1.254779721,-0.999416307,3.17E-16,0.0341620359,0,0,0,-2.21141811,-2.845557894,-0.344414711,1.410118492,-2.937051846,-0.388084825,-1.297631682,0.866340321,-0.802402785,0.249462692,1.166950833,-0.754390039,6
-1.218021631,-0.137721859,1.249549816,0.298895427,-0.129055871,1.240752466,-0.999405357,-1.81E-17,0.0344808936,0,0,0,-2.220471933,-2.899176523,-0.335528187,1.417853525,-3.058618502,-0.379474142,-1.290210131,0.775952794,-0.79452026,0.255096901,1.081191992,-0.746129658,6
-1.219148504,-0.115602969,1.249339596,0.299617895,-0.111091315,1.231468205,-0.999447017,2.64E-16,0.0332514697,0,0,0,-2.231151771,-2.914619085,-0.320587609,1.42155955,-3.023871927,-0.364897105,-1.28695219,0.736071729,-0.781109067,0.258755394,1.098785267,-0.733267922,6
-1.223362432,-0.10949881,1.242708328,0.301438899,-0.106887832,1.224250552,-0.999580974,1.13E-16,0.0289461096,0,0,0,-2.242876002,-2.908324838,-0.307097145,1.424417764,-2.993545135,-0.351606166,-1.284151489,0.718586238,-0.768116086,0.262611559,1.099778089,-0.721893407,6
-1.223002556,-0.111445149,1.235536103,0.301529978,-0.0971528367,1.214814135,-0.999677848,1.76E-16,0.0253811081,0,0,0,-2.249540694,-2.825837633,-0.297188904,1.435839534,-2.982417001,-0.33984669,-1.281533366,0.7127991,-0.760168325,0.26402317,1.029530319,-0.712398105,6
-1.221006175,-0.161575024,1.232686044,0.306885736,-0.150325352,1.214301717,-0.999678623,6.12E-16,0.025350574,0,0,0,-2.256208019,-2.633851027,-0.287105995,1.45927469,-2.970079357,-0.32742461,-1.284922845,0.685329603,-0.757100511,0.261808082,0.977991067,-0.704892153,6
-1.220329238,-0.219321291,1.233010227,0.305805794,-0.186930533,1.212718289,-0.999652679,2.25E-18,0.0263537765,0,0,0,-2.257533996,-2.605809827,-0.274030923,1.462332606,-2.962740831,-0.315344319,-1.282743572,0.611839594,-0.749840158,0.262882859,0.947224906,-0.695716751,6
-1.229340561,-0.205112852,1.230965976,0.303851249,-0.170113483,1.210832209,-0.999620865,2.33E-16,0.0275340834,0,0,0,-2.245867924,-2.596153739,-0.254835432,1.469401607,-2.871319907,-0.299489326,-1.277723811,0.500359404,-0.736547002,0.26154531,0.925501008,-0.68182739,6
-1.23158418,-0.200089272,1.229100331,0.305899889,-0.168481106,1.206280892,-0.999617511,2.90E-16,0.0276555974,0,0,0,-2.231644097,-2.58173101,-0.239520597,1.484671993,-2.800383428,-0.283989336,-1.278795915,0.471967616,-0.724310743,0.260566602,0.904877214,-0.669248839,6
-1.231939753,-0.200407396,1.232172094,0.311694632,-0.164080597,1.204621233,-0.999457063,5.80E-16,0.0329481306,0,0,0,-2.225496599,-2.578025829,-0.218360112,1.494553875,-2.685924774,-0.264663904,-1.268992137,0.31589063,-0.709402031,0.272266238,0.778397829,-0.653587022,6
-1.221542119,-0.228651514,1.225447687,0.324504196,-0.161626699,1.201699463,-0.999343706,-8.72E-17,0.0362237012,0,0,0,-2.128758747,-2.545679208,-0.204950997,1.604800247,-2.586450772,-0.253080304,-1.278301201,0.283819668,-0.696943533,0.25139098,0.751850312,-0.641749343,6
-1.211132058,-0.246873872,1.225053494,0.333164118,-0.14726049,1.196667932,-0.999354972,-5.95E-17,0.0359115535,0,0,0,-2.062946206,-2.524819776,-0.190735046,1.664375212,-2.446769079,-0.2389665,-1.26517442,0.130972855,-0.684922655,0.255579062,0.6220965,-0.630489971,6
-1.196802981,-0.278044146,1.214572167,0.339641113,-0.133413034,1.18425099,-0.999302484,3.02E-16,0.0373436217,0,0,0,-1.936792657,-2.562424482,-0.172064599,1.757698304,-2.274775592,-0.220464636,-1.240763009,-0.070033569,-0.671072561,0.252819107,0.471923212,-0.617872162,6
-1.188133215,-0.29717201,1.206426186,0.345311927,-0.126544632,1.181174916,-0.999348375,2.46E-16,0.0360946608,0,0,0,-1.861134754,-2.572244949,-0.14874683,1.804853594,-2.14370364,-0.197031701,-1.221809696,-0.169783681,-0.653275984,0.252947675,0.403016135,-0.601302038,6
-1.184518621,-0.314001287,1.197799447,0.350763946,-0.119791876,1.1750363,-0.999314133,-1.01E-16,0.0370305839,0,0,0,-1.783358839,-2.626023404,-0.135303684,1.8688183,-2.138053758,-0.183522114,-1.216760957,-0.178372332,-0.641587717,0.253624921,0.370017898,-0.591525033,6
-1.187167548,-0.334049457,1.176588615,0.354755325,-0.129708686,1.164092487,-0.999406327,3.36E-16,0.034452766,0,0,0,-1.722936416,-2.635650627,-0.1289796,1.906750117,-2.086602498,-0.176472335,-1.208219384,-0.199653064,-0.633952186,0.244897471,0.376503549,-0.586688769,6
-1.18312687,-0.349308455,1.163368029,0.355306108,-0.126289676,1.155915343,-0.999473539,1.18E-16,0.0324444792,0,0,0,-1.671325781,-2.613253911,-0.122816465,1.936530789,-2.032237536,-0.168055643,-1.195595833,-0.232191823,-0.626312082,0.240295439,0.350734431,-0.580577482,6
-1.179874019,-0.359773498,1.151311111,0.352426217,-0.119334563,1.153958314,-0.999469082,1.43E-16,0.032581501,0,0,0,-1.624889985,-2.615684632,-0.111231756,1.96045808,-1.983840332,-0.15409866,-1.163946391,-0.328566719,-0.613006654,0.237967336,0.328248343,-0.567877337,6
-1.175366027,-0.36959172,1.142780884,0.3498895,-0.108720714,1.149517858,-0.999490586,5.31E-16,0.0319150203,0,0,0,-1.576777586,-2.624862698,-0.0974082543,1.985875288,-1.942632193,-0.139415117,-1.141740974,-0.383648742,-0.59789894,0.232777937,0.318041185,-0.552929514,6
-1.175121794,-0.374861374,1.139228352,0.346890152,-0.0970870393,1.147165495,-0.999464452,-8.68E-17,0.032723236,0,0,0,-1.549937569,-2.633567241,-0.0845887248,1.998881781,-1.923229628,-0.127701324,-1.121939454,-0.433460602,-0.585597588,0.236802205,0.276159949,-0.5425659,6
-1.173517052,-0.3840508,1.14003362,0.340870809,-0.0889199248,1.149710188,-0.99946588,2.98E-16,0.032679578,0,0,0,-1.534188042,-2.632418922,-0.0663616021,2.050533479,-2.036217381,-0.111147199,-1.134154299,-0.363510962,-0.574709949,0.233390376,0.25853942,-0.530543473,6
-1.160553896,-0.40811287,1.141679501,0.338909438,-0.0789627319,1.146988815,-0.999425815,-5.39E-17,0.0338827422,0,0,0,-1.522719492,-2.560783406,-0.0527475472,2.06820412,-1.99933058,-0.0977819533,-1.131114471,-0.333371141,-0.560345403,0.217760642,0.284181477,-0.516679717,6
-1.148988846,-0.425362388,1.136284775,0.34451579,-0.0838655674,1.141161634,-0.999398159,6.79E-16,0.0346888865,0,0,0,-1.502733011,-2.500738858,-0.0410107564,2.099155597,-1.988692501,-0.0880469807,-1.129081274,-0.332044022,-0.547147186,0.219773068,0.239560101,-0.505369731,6
-1.141603877,-0.425233522,1.138101318,0.344245327,-0.0805047209,1.139666746,-0.999285701,6.10E-16,0.0377900491,0,0,0,-1.479176635,-2.493872562,-0.0306804291,2.092941374,-1.960129383,-0.077902,-1.1291901,-0.323986809,-0.534745103,0.221496565,0.194958202,-0.495819729,6
-1.133877584,-0.442378873,1.142102046,0.344428311,-0.0871236856,1.140389276,-0.99939097,1.94E-16,0.0348953901,0,0,0,-1.468827793,-2.497875017,-0.0219781627,2.095267167,-1.986741166,-0.0701543805,-1.138168288,-0.312711243,-0.523111882,0.227773166,0.149117741,-0.487665769,6
-1.129549929,-0.450047539,1.142871302,0.340330436,-0.0832023982,1.140291513,-0.999361565,6.99E-19,0.0357276006,0,0,0,-1.489267105,-2.420483421,-0.0139054409,2.06719714,-1.915871739,-0.0631698827,-1.140079418,-0.309620295,-0.512595383,0.236684331,0.107739103,-0.480743391,6
-1.129802757,-0.44280906,1.138671957,0.329834902,-0.0736425519,1.134493955,-0.999371726,5.04E-17,0.0354422498,0,0,0,-1.499754916,-2.445970258,-0.0158378744,2.054544348,-1.968214149,-0.0658176396,-1.14813036,-0.301487059,-0.515662932,0.237232999,0.084161508,-0.490122473,6
-1.130390136,-0.438493506,1.141117186,0.325883932,-0.0771939268,1.133455119,-0.999369172,2.50E-16,0.0355141946,0,0,0,-1.506448644,-2.451736244,-0.0120328493,2.043084053,-1.996852589,-0.0629616128,-1.15199285,-0.294629135,-0.513597036,0.227584481,0.0958550856,-0.492462925,6
-1.128767164,-0.447054871,1.143401757,0.321889287,-0.0805771967,1.132808451,-0.999403582,6.64E-16,0.0345323048,0,0,0,-1.506040452,-2.459089411,-0.010462181,2.040664027,-2.023383592,-0.0621591291,-1.168994199,-0.244805997,-0.51263788,0.213901629,0.118076977,-0.493369935,6
-1.13396067,-0.44559778,1.145263956,0.321113287,-0.0884779349,1.133954115,-0.99947793,2.70E-16,0.0323089232,0,0,0,-1.519594696,-2.488980442,-0.012302162,2.026599311,-2.067922629,-0.0640386516,-1.182368364,-0.212715035,-0.515260815,0.208485995,0.122085816,-0.496632505,6
-1.133956249,-0.464291993,1.143316651,0.319705862,-0.0983193416,1.131213738,-0.999575699,1.81E-16,0.0291276963,0,0,0,-1.521913564,-2.495196568,-0.0135362654,2.008887923,-2.072346711,-0.0643339819,-1.192226116,-0.18045019,-0.515121487,0.199340317,0.134689465,-0.495921174,6
-1.141797164,-0.502611562,1.147759385,0.322722648,-0.118351475,1.136231011,-0.999652964,2.71E-16,0.0263429615,0,0,0,-1.565404966,-2.52303326,-0.0156744431,1.978596521,-2.129441225,-0.0650344167,-1.208007103,-0.133913402,-0.51828894,0.19090574,0.165537699,-0.499022275,6
-1.156250241,-0.486380374,1.162285745,0.319934202,-0.124843187,1.144882976,-0.999652135,2.06E-16,0.0263743829,0,0,0,-1.613935257,-2.533569742,-0.0176066226,1.947160463,-2.181398062,-0.0660633656,-1.210870123,-0.123955808,-0.52041854,0.189314524,0.180266564,-0.501590851,6
-1.171511949,-0.475888707,1.177296487,0.315289254,-0.123055966,1.152424705,-0.99969669,8.01E-17,0.0246277982,0,0,0,-1.661369654,-2.536764019,-0.0310716306,1.942545126,-2.283003969,-0.0749034686,-1.230200286,-0.0657546456,-0.529049702,0.184372028,0.212216158,-0.511743091,6
-1.177416167,-0.469622722,1.179661381,0.311443103,-0.12874887,1.153514045,-0.999694663,2.76E-16,0.0247099308,0,0,0,-1.700563881,-2.499932226,-0.0475516051,1.925443691,-2.294152178,-0.0886932788,-1.243066822,-0.0217359323,-0.540469225,0.16950932,0.276605846,-0.524823248,6
-1.181427382,-0.459465894,1.177119948,0.304129303,-0.133092743,1.154575397,-0.999714105,7.73E-16,0.0239104343,0,0,0,-1.708894708,-2.473457301,-0.0620968755,1.90383857,-2.261068832,-0.100010838,-1.2495294,0.00407438672,-0.54816313,0.155236895,0.304377402,-0.533449269,6
-1.177053571,-0.470626714,1.169108615,0.31142422,-0.182190461,1.152645783,-0.999679357,7.27E-16,0.0253215984,0,0,0,-1.70956368,-2.424410287,-0.0852258901,1.909039659,-2.275005419,-0.122556161,-1.32026185,0.256426161,-0.565107864,0.103826843,0.472171736,-0.550923397,6
-1.165558761,-0.481156601,1.167131379,0.314968051,-0.204519357,1.151171996,-0.999604413,-5.59E-17,0.0281250362,0,0,0,-1.686059801,-2.365080908,-0.104251552,1.921523794,-2.224655318,-0.143232915,-1.348992292,0.337504794,-0.575624716,0.0782479732,0.5293113,-0.561989204,6
-1.115747276,-0.614691938,1.164669918,0.35506777,-0.329392591,1.148792478,-0.99951736,-8.61E-17,0.0310651943,0,0,0,-1.647351517,-2.367026502,-0.129339113,1.985968791,-2.328327825,-0.166802495,-1.411810281,0.516831249,-0.590801298,0.0552305144,0.590704915,-0.577735482,6
-0.916949883,-1.149657189,1.162826888,0.544473275,-0.883871803,1.143193535,-0.999445241,2.92E-17,0.0333047939,0,0,0,-1.591672811,-2.377353533,-0.156080633,2.11993728,-2.577000557,-0.196575285,-1.535089214,0.843623377,-0.606409621,-0.0346533406,0.838125625,-0.59422766,6
-0.910181054,-1.114286187,1.152904389,0.536132322,-0.83906503,1.139472851,-0.999417048,6.21E-16,0.0341403554,0,0,0,-1.553182098,-2.399344496,-0.179035922,2.114422872,-2.490437544,-0.219707393,-1.564508324,0.894531763,-0.620124609,-0.0974232831,0.993136579,-0.608098981,6
-0.94067908,-0.960187356,1.141579962,0.486103282,-0.672204697,1.139898939,-0.999420051,-4.30E-17,0.0340523348,0,0,0,-1.483116711,-2.436321433,-0.192490598,2.12580527,-2.420610612,-0.23363871,-1.52986026,0.747032748,-0.62816721,-0.0790367215,0.877696344,-0.615732983,6
-0.950949843,-0.894566726,1.14381514,0.464472488,-0.602024079,1.146335239,-0.999382914,-5.86E-17,0.0351253782,0,0,0,-1.45357678,-2.43080101,-0.204150084,2.127436167,-2.353506042,-0.251305703,-1.525313214,0.713801604,-0.636381317,-0.101523152,0.911350212,-0.623101095,6
-1.022025142,-0.696724956,1.141604034,0.396282681,-0.435862727,1.1472459,-0.999371777,1.61E-16,0.035440824,0,0,0,-1.450664747,-2.414540943,-0.221726991,2.077734712,-2.252457878,-0.269949407,-1.486042678,0.617716471,-0.650988233,-0.106551076,0.909021216,-0.634044749,5
-1.038045393,-0.66269244,1.141494891,0.366330315,-0.378042748,1.14726176,-0.999451309,1.37E-16,0.03312221,0,0,0,-1.447429229,-2.482255504,-0.247636044,2.053663147,-2.277570068,-0.295180385,-1.469279005,0.597453592,-0.672549492,-0.110333124,0.944678952,-0.6521149,5
-0.961764787,-0.868298933,1.137051138,0.422057385,-0.557053343,1.144137843,-0.999438598,7.12E-17,0.0335035717,0,0,0,-1.444548078,-2.514356905,-0.268994326,2.091133665,-2.440321959,-0.314887515,-1.500165678,0.699166256,-0.688521136,-0.112160922,0.976061654,-0.667356007,5
-0.996539556,-0.803860432,1.135341965,0.377515281,-0.48166408,1.14810375,-0.99943788,2.72E-16,0.0335249666,0,0,0,-1.487647965,-2.531039899,-0.286816217,2.027973593,-2.445062845,-0.332860349,-1.477736928,0.678323405,-0.705711765,-0.0840036246,0.959842245,-0.684833291,5
-1.088242715,-0.609399955,1.151112392,0.312732642,-0.334627156,1.16833052,-0.999440491,2.87E-16,0.0334470514,0,0,0,-1.612733975,-2.57924724,-0.309520296,1.913659593,-2.545904848,-0.357538017,-1.449054062,0.716120937,-0.732828141,-0.0394267004,1.024518085,-0.711058969,5
-1.155532472,-0.434192548,1.166516018,0.271147114,-0.224424338,1.184247017,-0.999430118,4.14E-16,0.033755591,0,0,0,-1.745295799,-2.655058494,-0.333697547,1.766691254,-2.613576574,-0.384092404,-1.407468411,0.733549225,-0.762571373,0.0137563451,1.082381984,-0.740205393,5
-1.174777892,-0.366675926,1.173657287,0.261801723,-0.199463146,1.190691742,-0.999410978,1.52E-16,0.0343175912,0,0,0,-1.83674409,-2.679395326,-0.356532895,1.675870504,-2.697910479,-0.40711423,-1.392730751,0.829702265,-0.787814918,0.0430569087,1.18169836,-0.76537947,5
-1.201810184,-0.162223493,1.180408534,0.237215962,-0.0467454419,1.196078114,-0.999522293,-3.73E-17,0.0309060891,0,0,0,-1.902208146,-2.742007083,-0.376183319,1.590511237,-2.732765907,-0.427029988,-1.373056157,0.8925429,-0.8111248,0.0682958972,1.273725102,-0.786341221,5
-1.205912966,-0.0953510112,1.187620701,0.236078349,-0.0158933688,1.201195918,-0.999516426,-9.56E-17,0.0310952446,0,0,0,-1.939215247,-2.745606581,-0.392723989,1.549808129,-2.763475108,-0.445761212,-1.364861031,0.930428417,-0.834393361,0.0870880266,1.313361638,-0.804837289,5
-1.207072126,-0.0714995947,1.189673083,0.238970178,-0.0185377458,1.205129585,-0.999576089,6.11E-16,0.029114297,0,0,0,-1.942884109,-2.726157634,-0.415407609,1.541281602,-2.773561741,-0.465599524,-1.382461242,1.069327578,-0.865148071,0.0853745611,1.398877544,-0.828725537,5
